mu,sigma
2.50623,0.65418
1.32872,0.421864
-0.821103,1.27419
1.44894,0.245255
1.55321,0.318155
1.73186,0.295425
2.11951,0.802946
1.42112,0.754568
1.16485,0.467203
3.78399,1.78595
0.873344,0.562258
1.319,0.562925
0.937855,0.74315
1.81047,0.605902
1.76077,0.767913
2.32218,0.902701
3.10148,1.01835
1.72018,0.479999
3.53263,1.27554
0.544648,0.525919
1.55828,0.250028
1.14376,1.16303
-0.0955289,1.30363
-0.272349,2.55932
-0.445814,2.06341
0.481537,0.756625
1.58579,0.678698
1.72827,0.171241
1.43872,0.699146
1.41339,0.68017
1.37074,0.255101
1.0403,0.917978
2.13097,1.55957
1.33024,0.439113
0.675274,0.652387
1.58007,1.98145
0.968193,0.418188
0.923403,0.624074
1.92048,1.47399
1.37428,1.03125
1.20777,0.327285
0.861907,0.287963
1.11113,0.307832
1.50138,0.279493
2.05557,1.62316
1.70021,0.648418
0.935626,0.978775
0.277346,1.62371
1.54861,0.591017
1.40374,0.407553
0.147326,0.829296
2.33868,0.840564
1.3147,0.784677
1.78028,1.38644
-0.496995,1.62373
-0.153344,1.64395
1.08887,0.484061
1.20247,1.10388
0.928047,0.722859
1.3136,0.226539
2.0696,2.00748
-0.366081,1.53893
0.513889,2.37252
-0.441492,2.33365
1.07923,1.32189
1.1207,0.660866
0.541104,0.801411
2.11251,0.842114
1.85622,0.895657
2.17312,2.01238
1.17354,0.273149
2.13071,1.9586
2.8219,1.41794
1.61358,1.20227
1.53772,2.27366
1.60462,0.388709
1.1174,1.97662
1.47508,0.568897
1.58189,1.09995
0.9279,0.41159
1.55659,0.216148
1.58336,0.284687
1.39677,0.137771
1.46994,0.101956
1.46994,0.101956
1.46994,0.101956
1.46994,0.101956
1.51987,0.201674
1.37431,0.196453
2.21152,1.77353
0.821818,0.646892
0.438367,1.14353
-0.238592,0.981725
1.80368,0.314776
1.27219,0.147728
1.55139,0.156521
-0.624165,1.82688
1.74492,0.903632
0.864561,0.430733
1.40365,0.0904406
1.65418,0.439134
1.72977,1.03801
1.59578,0.245472
3.71065,1.62425
1.2833,1.28279
1.62494,0.683449
2.53283,0.506888
1.39447,0.162499
1.3226,0.558375
1.59121,0.676417
0.930982,0.280569
2.1109,1.26289
2.52022,0.701603
0.713405,0.337607
0.762146,1.13306
-1.79992,1.54511
-0.298349,1.05315
2.52983,0.897181
1.32816,1.28338
1.67426,0.420486
1.03312,0.698967
1.49326,0.297507
1.54111,0.470157
1.46041,0.242941
1.28846,0.243412
1.17864,0.251255
1.60901,0.411484
1.67664,0.220059
-1.40631,1.45311
2.99419,0.674898
1.53169,0.462594
1.59056,0.299072
1.2368,0.352616
1.76872,0.632089
2.09303,1.15131
1.89976,1.60502
1.53895,0.513572
1.56579,1.63971
-0.552031,1.79156
-1.44036,1.51752
1.04324,0.879564
1.8525,0.549742
0.60635,0.899689
0.799569,1.08424
1.7434,0.266732
1.00846,0.175259
1.06495,0.929736
1.64911,0.691866
1.89784,0.912322
2.6588,0.667807
3.12939,1.23249
2.17521,0.67056
1.31397,0.661333
1.93448,1.15115
1.79516,0.995737
1.07197,0.953558
-0.563158,1.68791
0.0177377,1.33573
-0.142728,1.77592
-0.389531,1.34514
1.26629,0.973667
0.70416,0.963009
1.30808,0.480108
1.69894,0.282874
1.39311,1.03913
1.14141,0.444783
1.73273,0.864553
1.47582,0.746075
3.89942,1.25961
1.48465,2.69243
2.00437,0.983252
1.88104,0.448298
1.67597,0.179799
1.25587,0.178702
1.5156,0.123481
1.5156,0.123481
1.45363,0.137985
0.769283,0.525121
0.379322,1.12448
1.3397,0.278873
-0.552207,0.892519
1.65349,1.58033
1.21403,0.466356
1.42966,0.177322
0.918315,0.255004
1.30571,0.157099
1.99035,2.11224
1.82283,1.25432
0.661369,1.4289
1.36701,0.523342
3.66409,1.22695
1.85859,0.829524
-0.304221,0.876763
2.0266,1.26305
1.00339,0.267682
2.34225,0.53879
1.54921,0.423335
-2.59091,1.5553
1.41153,0.343969
1.76727,0.918437
1.43997,0.297344
1.29564,0.232925
1.92527,0.693433
1.98543,1.32037
0.840908,0.669261
1.16267,0.395488
1.03752,0.410796
1.10372,1.27444
2.16454,1.85924
1.25899,0.94656
0.112794,1.33406
0.713382,1.88109
-1.23735,1.82027
2.29312,0.664531
1.0922,1.5569
1.89117,0.513876
1.86739,0.948693
1.13232,0.959308
1.76274,0.437244
4.02859,2.3333
0.229938,0.967302
1.73639,1.22145
1.15123,0.734128
2.47421,0.604385
1.83426,0.675533
1.35851,1.28116
2.11454,0.999912
1.52823,0.438264
1.27389,0.434691
0.802477,0.631315
-0.795566,0.955423
1.3974,0.363868
0.302876,1.0224
2.42332,0.792548
1.15913,0.346612
-0.574504,1.52942
2.99591,1.51603
2.12493,1.10092
2.61946,0.871013
1.12977,1.11726
0.766469,0.872054
1.22908,0.63566
1.16853,2.06148
1.00717,0.470468
-0.777131,2.56728
2.27021,0.698281
1.79912,0.323596
1.51656,0.408027
0.621434,0.625561
2.36411,0.460017
-1.07978,2.25102
1.20678,0.558755
0.693235,0.99177
2.39952,0.873298
1.43258,0.332179
2.94826,0.917801
1.09701,0.308774
1.36747,1.10115
-0.121643,1.09051
0.829439,0.820704
1.1653,1.13878
1.99424,0.274833
2.23761,0.795094
0.447015,0.68202
2.77281,0.93484
1.80416,0.681832
-0.373817,1.04926
0.314895,0.697578
2.20539,0.724539
1.52301,0.590107
1.39967,1.79903
3.19324,1.37542
1.23379,0.246068
1.54305,0.768367
1.85659,0.859526
2.34574,1.34028
2.05387,0.982773
0.733525,1.3777
0.825077,1.48898
1.74469,0.388947
0.958209,0.422545
1.27053,0.40783
2.67642,1.08718
1.21989,0.442986
1.36876,0.380235
0.310783,0.97843
0.897598,0.793234
2.58571,2.0069
1.26425,0.194687
0.36348,1.27886
1.00654,0.894409
2.17841,0.792995
3.72887,1.32308
1.91336,0.321323
1.69024,2.14462
0.0409351,1.24622
1.42147,0.208161
1.31619,0.501221
-0.8341,0.72001
1.26749,0.272326
-0.170468,1.97768
2.79,1.13716
1.93142,1.62238
1.28285,0.288639
1.21094,0.488902
1.33353,0.493513
1.6977,1.75436
0.830665,0.820948
1.45048,0.951641
2.43071,0.787678
1.49745,0.707276
0.69139,1.41796
-0.0233464,1.52578
1.92379,1.21146
0.963447,0.580145
0.420795,1.30542
1.4453,0.191984
1.57748,0.26897
2.55709,0.648983
0.0965534,1.16099
1.65066,0.234631
0.852631,0.401508
2.65104,1.43364
0.770683,0.698546
1.30337,1.10803
1.30596,0.36893
1.53807,0.481299
0.13353,1.8212
1.6536,0.459214
0.0200111,0.702948
2.65752,0.949424
1.92164,1.99414
1.63712,0.995003
2.41004,1.08474
0.348675,0.882125
1.0709,2.42374
1.903,0.309563
1.70713,0.274995
0.933233,0.435499
2.07757,1.40142
2.27713,0.985837
-2.708,2.20287
-0.164942,1.4719
-0.981982,1.61483
1.30001,0.664549
1.68483,0.69719
0.835859,0.981222
1.51512,0.23267
2.23649,0.371825
1.80477,0.74538
1.34384,1.0538
1.21659,0.487007
0.594307,1.3918
1.25108,0.364082
-0.0550943,0.518947
0.774749,0.977202
1.48979,0.317189
3.16674,1.009
0.87888,0.767285
1.88872,0.663002
2.15179,1.48545
1.16607,0.63994
1.38555,0.225044
0.675014,1.05017
0.876397,1.39242
1.41776,0.578561
1.14227,1.06425
1.55147,0.589365
1.1774,0.282712
0.312809,1.33298
1.34812,0.246481
1.42832,0.260884
2.13685,2.03762
-0.372634,1.25784
2.50695,1.01948
1.34927,0.853533
0.581431,1.77472
1.26536,1.09516
0.0199099,0.764815
2.49133,1.17343
2.70353,0.959529
2.06897,0.811629
1.39001,0.649942
1.72532,0.531486
3.37063,1.1284
1.22814,0.244392
2.3618,1.0975
-0.620022,1.63868
0.233721,0.915541
2.0764,1.35719
1.9085,0.319147
2.04249,0.573787
3.04412,1.04944
1.61306,0.165914
2.10836,0.773158
0.178941,1.40235
2.10001,0.880496
1.51299,0.439042
-0.500017,0.892076
2.13562,0.609931
-0.413473,1.4119
2.00022,1.34965
0.996263,1.53262
1.4787,1.2718
-0.00575336,1.02408
1.57346,0.676919
1.9914,1.28165
1.5364,0.358859
2.44258,0.802895
1.09316,0.634349
1.15761,0.515616
1.41209,0.429189
1.35615,0.169571
2.8287,1.13679
1.64315,0.194197
1.49742,0.105048
1.3525,0.136365
1.48567,0.158651
1.28437,0.388605
1.7244,0.838863
0.500739,2.07675
0.444422,0.941029
1.21443,0.955745
1.48044,0.555997
1.32108,0.527934
0.959237,0.941387
0.500237,0.889755
2.80392,1.9992
4.4212,1.97004
1.95691,0.987901
2.41332,1.26455
1.39067,0.750309
1.41899,0.467471
1.55026,0.391636
1.43023,0.359209
1.00663,0.471416
1.48314,0.347924
1.38799,0.772261
1.97215,0.334552
3.66576,1.40557
-0.102513,0.789231
1.44586,0.41491
2.59737,0.766739
1.85658,0.447899
3.00742,2.98366
1.34638,0.469443
1.05224,0.612768
1.63609,0.258774
2.88578,0.954098
1.37137,0.832549
0.42188,1.87262
1.57701,0.247598
1.24707,1.00831
1.24425,0.437673
1.5489,0.516222
1.76646,0.497745
1.27046,0.34835
0.823964,0.902305
-1.00907,1.73665
1.49247,0.594235
1.0479,1.2173
1.50895,0.638312
-0.348987,0.865038
0.514512,0.354225
0.485717,1.72833
4.73273,2.58618
0.987565,1.65298
1.49728,1.88772
0.49643,1.79379
1.20567,0.723064
3.59081,2.59529
0.633136,0.92474
0.990943,0.905885
1.60495,0.747059
1.33633,0.111593
1.41222,0.096343
1.46615,0.1199
1.27217,0.138608
1.27217,0.138608
0.201426,1.14867
0.628446,0.761331
1.42717,0.519039
1.75953,0.485902
0.735108,0.718404
0.760238,1.02143
1.40037,1.50746
1.0882,1.60069
0.0903073,0.74044
4.02192,1.23
1.3252,0.310263
1.91203,0.676663
2.10284,0.713894
1.2097,0.798486
0.348925,0.655606
4.51992,1.5976
2.7487,1.85693
0.785635,0.391157
1.22177,0.316261
2.59857,0.910062
1.70377,0.254446
1.07395,0.222352
1.87057,0.551415
2.0542,0.475137
1.20901,0.249901
1.55308,0.209077
0.974911,1.58931
1.34715,0.224038
-0.609488,1.00713
1.64607,0.475749
0.107283,1.40113
1.08314,0.954008
1.50573,0.178294
1.54809,0.110308
1.54809,0.110308
1.77146,1.40928
0.378625,0.754322
2.17617,0.38415
1.38861,0.198319
0.590476,0.830454
-0.126165,1.92963
1.0147,0.878922
-1.9337,1.18953
1.38003,0.845864
1.1451,0.481325
1.19718,0.160597
1.50777,0.289678
2.44887,0.917591
2.13372,1.12699
1.10923,0.233792
1.27797,0.786242
0.170548,1.39058
1.65005,0.53322
1.06327,0.339648
2.34804,1.49242
1.12714,0.200725
1.25209,0.258931
1.12707,0.252985
1.20346,0.459383
1.73421,0.978985
1.43308,0.17939
1.96006,0.42276
2.50758,0.776046
1.45624,0.254163
1.10067,0.228528
1.23958,0.179737
1.45945,0.333774
1.28111,0.524449
2.36726,1.37067
2.64295,0.753901
3.12883,1.52799
1.44843,1.57604
1.2017,1.03688
1.18653,0.238184
1.78188,0.255025
2.44516,0.523618
1.58274,0.917967
1.08722,0.808674
5.55271,1.5409
3.95589,1.92188
0.942679,0.630361
1.65199,0.916489
1.54567,0.885679
1.28115,1.42465
-0.517183,1.19537
1.36356,0.613377
1.24504,0.281325
1.9525,0.280932
2.02602,0.60017
2.88998,1.20563
0.941068,1.28603
3.50814,0.962307
0.693504,1.08609
2.38324,1.06209
1.51107,1.83961
0.136286,1.03215
1.1829,0.375769
1.72074,1.25575
-1.73779,1.95288
0.975575,0.965444
1.27094,0.539909
1.67518,0.504738
1.90433,1.17539
1.43605,0.596042
1.38861,0.716255
1.51789,1.49319
1.72801,0.31337
1.96757,0.958434
1.91386,0.439201
1.8321,0.668904
1.65294,0.467773
1.67584,0.382647
1.70833,0.423026
0.669318,0.507653
2.16938,0.866191
1.50278,1.56367
1.24537,1.15287
1.58571,0.773697
0.53188,0.668072
1.83466,0.469422
2.45026,0.85609
1.23917,0.374359
1.05122,0.265987
2.84971,1.03452
1.67692,1.48156
-0.206191,1.83245
1.92825,1.03295
1.64598,0.418922
1.04679,0.626178
1.98603,0.570292
1.5685,0.472072
1.16519,1.81721
2.34849,1.31468
0.745042,1.42918
2.03805,0.443198
0.89695,1.69551
0.86225,0.245112
-0.718757,1.49415
1.43879,0.818086
-0.753537,2.04439
2.80349,1.08629
2.63536,1.49312
2.00479,0.850482
1.0298,0.353342
0.944468,0.51316
1.76991,0.454575
1.65907,0.352763
1.78491,0.421377
2.17982,0.864901
2.70195,0.83234
1.47294,0.825084
2.20648,1.48172
1.86402,1.15755
1.70284,0.289535
1.20373,0.352619
-0.695257,2.12814
0.630594,0.544814
1.00746,0.854638
1.26299,0.519287
2.06698,1.99792
2.06023,1.79045
1.86629,1.31291
2.52469,0.837175
1.47967,0.201971
2.44414,0.849809
1.2091,0.648294
1.15911,0.637021
2.13553,1.68186
-0.0248871,2.37048
1.03596,0.543931
1.05941,0.963202
2.04506,0.7714
1.69228,0.430448
0.988164,0.345623
0.178721,0.85348
0.932133,1.98101
1.37586,0.508037
1.99439,1.05472
1.12001,0.267435
0.0644328,0.85813
-0.478122,1.2311
0.346413,0.982506
1.74975,1.47698
0.106865,1.54357
1.22187,0.238587
1.22354,0.265294
2.09999,0.375938
3.11529,1.63067
-0.505118,1.58765
1.96084,0.259206
1.54418,0.433906
0.941085,0.949218
0.96229,0.94854
0.318882,1.33204
2.01876,0.331758
1.34337,0.180204
1.29631,0.130513
1.52885,0.136272
1.52885,0.136272
1.26394,0.132998
1.12885,1.15172
3.4929,0.869901
1.76076,0.321032
1.61762,0.607135
0.660363,1.10295
1.69241,0.513363
2.47168,1.68615
1.44377,0.265602
3.22723,1.09964
1.79547,2.15671
0.518672,0.962427
0.458904,1.49152
1.03074,0.757591
1.68205,0.99845
3.8634,1.7448
1.49512,0.173383
1.34712,0.254955
1.47287,0.215428
0.771565,0.69316
1.32406,0.454399
1.56321,0.232173
-0.808118,2.77106
1.61598,1.70588
2.36456,0.973679
2.48379,1.75171
1.02333,1.43695
1.3473,0.85414
1.44332,0.280286
2.39779,0.622534
2.16597,0.725559
1.184,0.509382
1.75853,0.601333
1.83869,0.461011
3.60968,1.62049
-1.48512,2.01451
0.806472,1.66951
1.55558,0.269642
1.34655,0.823982
1.29791,0.852897
1.5949,0.406785
1.66689,0.470748
1.13565,0.30051
0.748739,0.447291
1.22109,1.11692
1.91536,0.493313
1.41016,0.174112
1.89608,1.27145
0.896582,0.411599
0.93128,1.02803
1.35465,0.141448
1.35465,0.141448
1.87978,1.86581
0.958366,0.238583
1.47942,0.184301
1.33726,0.154846
1.32875,0.101039
1.32875,0.101039
1.34447,0.119273
-0.063602,0.948186
-0.419089,1.35295
0.855049,0.453988
1.39253,1.11892
2.13578,1.21449
0.891339,0.786686
1.45414,0.670356
1.47846,0.187589
1.47014,0.494918
1.92966,0.528847
5.05889,2.39158
2.03221,1.54488
1.73353,0.641765
1.23216,0.302233
1.43979,0.184743
1.46562,0.482717
-0.47414,1.0941
1.54104,0.254859
1.9897,0.74519
0.0429329,1.03492
1.16162,0.707244
1.68549,0.697584
3.64555,1.37826
1.87366,1.33764
0.331255,0.976911
-0.388224,1.46752
0.504101,0.974011
1.38966,1.65601
2.14622,1.95796
1.73958,0.55771
0.818673,0.681685
1.22577,0.179742
0.663356,0.992291
1.6158,0.452778
2.25273,1.62828
1.42006,0.373302
-0.738937,0.885598
1.73199,0.296483
1.39308,0.250276
-0.0516084,1.96169
1.05253,0.944641
1.42692,0.401741
0.85753,0.742546
0.689872,0.776133
1.38005,0.66117
1.79673,0.837284
2.2613,0.427156
-1.18931,1.56878
1.15851,0.360946
-0.0968748,1.06215
3.93982,1.13461
1.20773,0.18577
1.57083,0.125247
1.44555,0.201755
2.46159,0.562269
2.48864,0.944111
1.77607,0.290278
3.60659,0.994796
0.895419,0.711389
1.56622,0.322954
-0.347281,1.22767
3.11338,1.57653
2.04459,0.517508
1.23043,0.206434
1.28587,0.302329
-0.310661,2.32461
1.26462,1.7561
1.45247,1.01211
1.29018,0.814844
2.0703,0.413838
1.45968,0.451315
1.10144,0.25846
0.395284,0.90557
1.20619,0.298501
0.534024,0.400824
2.68166,1.19743
1.48397,0.469091
2.59735,1.04266
0.326337,1.99291
2.65074,0.856358
1.90035,0.426581
0.705064,0.648943
1.35068,0.996082
0.429916,1.76614
1.22388,0.489645
1.92857,1.16038
1.65194,0.822061
1.44013,0.87994
1.70155,0.795333
-0.962804,2.19566
0.916252,0.968092
2.14128,0.929803
2.80089,2.18583
1.14954,0.269474
1.65219,0.437477
0.181017,0.981596
1.7503,1.0193
1.38164,0.367224
3.19672,1.45241
1.88817,0.269646
1.33731,0.159791
1.59678,0.258559
1.03373,0.390774
1.46246,0.909351
0.852625,0.851348
1.86016,0.279021
1.11342,1.03642
1.84109,0.259508
0.936047,0.176265
0.936047,0.176265
1.31719,0.672171
0.939773,1.35655
1.77637,0.279114
0.791798,0.539478
1.7098,0.803754
1.92404,1.14704
-0.140618,1.26223
1.52125,0.712632
3.43749,1.23029
2.09145,1.0437
1.36461,0.661118
1.64639,0.380128
1.24192,0.605987
1.69708,1.5974
0.886487,0.435931
1.38906,0.141635
2.09995,0.923695
1.61838,0.990728
1.42919,0.362492
1.56228,0.362974
1.39695,0.129168
0.802831,0.521445
3.63362,2.22106
1.17138,0.162227
1.09947,0.184311
1.6498,0.555649
2.13969,0.492272
1.80889,0.729836
1.5533,0.87594
1.25965,2.38309
1.03393,1.42101
1.19714,0.260903
1.2723,0.221504
1.24769,0.491226
1.31533,0.26679
1.72325,1.18566
1.62021,0.404179
0.22858,2.3006
5.02999,2.04464
0.60077,1.67201
2.16069,1.81376
1.47672,1.09429
1.24113,0.824754
0.307204,0.927186
1.41758,1.53421
0.509055,0.434101
1.70602,0.203208
0.313462,0.734568
2.16069,0.570102
0.879376,0.316654
1.10771,1.18744
1.4885,0.839231
1.48662,1.01751
1.29519,0.335427
0.668762,0.406676
2.20165,0.411887
0.374694,0.848806
2.51318,0.66688
1.269,0.463896
0.513099,0.69175
-0.0458767,0.776844
1.90168,0.556752
0.69106,0.988513
1.01697,1.08004
1.25978,0.573622
2.20961,0.561128
0.794337,1.03051
4.84918,1.93301
-2.45596,1.96817
1.60637,0.932362
1.31758,0.68789
1.32986,0.156584
1.396,0.154998
2.01405,1.70174
2.41457,2.49802
2.89895,1.20323
1.95946,0.859131
0.176593,0.955623
1.25055,1.01695
-0.876954,0.990053
0.718514,0.644639
0.931541,0.820354
0.984903,0.498625
2.8272,0.69345
1.35078,0.761371
1.16802,0.657679
1.38944,1.79079
0.971177,1.28905
3.01402,0.887723
1.68642,0.184438
4.73666,1.71126
2.80751,1.03108
1.60882,0.874836
-1.95204,1.39744
1.31221,0.607777
2.49048,0.756509
1.54729,1.09573
2.05564,1.55728
1.82085,0.567633
0.996894,0.238844
2.3215,0.542534
0.651255,1.11635
1.00004,0.321059
1.32188,0.566513
1.62837,0.449834
1.26043,0.300149
1.11833,0.758072
0.724303,0.464496
1.50981,0.2265
1.49676,0.157308
1.50873,0.272436
3.68199,1.82416
3.52462,1.05208
1.70232,0.350368
-0.0658922,1.00004
0.578407,0.966595
1.78032,0.899257
1.58766,0.255194
1.13678,0.520925
1.34255,0.438125
1.48955,0.221192
1.30244,0.513298
1.57002,0.550315
0.525401,0.804666
1.29941,0.328953
-0.610211,0.641162
-0.858292,0.920954
0.210456,1.39462
1.38106,0.923826
1.64225,0.419593
1.19197,0.593082
1.17606,0.50462
1.74943,0.874936
0.997174,0.50605
1.2513,0.695204
1.65077,0.593883
1.10717,0.283541
1.29459,0.475243
2.65119,1.31894
4.57939,1.42862
1.83248,0.216357
1.06231,0.517605
1.21742,1.35664
0.969948,1.07997
1.05532,0.496211
1.54846,0.534379
3.01313,1.73283
1.38694,2.00579
1.26658,0.955593
-1.07061,1.03802
1.4131,0.29725
3.83774,1.37988
1.62983,0.16968
1.31852,0.132852
1.07737,0.190372
1.07737,0.190372
-0.634111,1.52638
1.02854,0.347087
1.53314,1.39382
1.43481,0.872769
1.06209,0.466552
0.266966,0.9649
1.10913,0.433513
1.13134,2.01369
0.616594,0.863016
0.796453,0.957011
1.26618,0.274525
2.40748,0.913823
2.02707,0.406832
1.02734,1.00025
0.642766,0.738946
2.42776,0.664442
1.77983,1.73081
1.32396,0.294295
0.426098,0.898427
0.959416,0.839165
1.5717,0.315863
2.78253,0.535348
-0.835191,1.06811
1.33684,0.124849
1.49127,0.16843
0.819005,0.615324
1.59929,0.375049
1.8933,0.320894
-0.821526,2.29804
1.14593,1.32935
1.11316,0.972522
1.27741,0.270821
3.43766,0.707868
1.35575,0.724345
1.20807,1.08059
1.74589,1.56195
2.89528,1.49988
1.37545,0.281638
1.41891,0.181855
1.46597,0.250297
1.65234,0.298638
1.62804,0.28931
1.1396,0.889887
2.79035,1.56229
1.26073,0.989523
4.37415,1.18966
1.65309,0.859918
0.534687,0.360377
1.12425,0.424559
2.1664,0.652284
2.11739,0.984721
1.15374,0.248073
1.37627,0.196395
1.22808,0.595564
1.2348,0.301062
2.53148,0.626301
1.43042,0.322513
2.41833,1.41683
1.00027,0.920245
1.40635,2.25589
1.43282,0.862965
1.69295,0.278319
1.60981,0.158541
2.04476,1.02463
0.786642,0.824269
0.928734,0.565604
0.900986,1.0795
0.657584,0.737264
-1.69006,2.36659
0.94238,1.23435
-1.78869,1.87345
1.66846,0.59794
2.00342,1.63444
-1.09412,1.7009
1.48832,0.225816
1.36837,0.124973
1.43007,0.113387
1.32475,0.113626
1.45516,0.0856719
1.29663,0.283031
1.95335,0.959024
1.68276,0.509451
2.15489,0.921565
1.26413,0.745921
0.89126,0.271889
2.20996,0.867836
-0.880102,1.22169
1.6664,1.2092
2.14995,0.891369
2.12644,0.790125
3.41294,1.0539
0.8263,1.06003
1.00825,0.356761
1.57159,1.50146
1.13106,0.78233
2.07445,0.80508
1.99341,0.750007
1.32599,0.436006
0.995862,0.716169
1.75601,1.07793
1.95322,0.790916
1.89964,1.90683
1.80791,0.606956
1.32417,0.205405
0.41732,1.24751
1.26343,0.431156
0.110865,1.18013
0.301087,1.08786
1.53748,0.22084
1.84469,0.687565
1.51424,0.925571
0.610554,0.891204
1.26843,1.00025
0.867178,1.22593
1.2335,0.237204
1.78425,0.3635
-0.642296,2.11889
1.59502,0.934762
1.00456,0.188897
1.36329,0.113337
0.805164,0.447392
1.61904,0.466402
1.34878,0.132903
2.32653,1.51165
0.798968,0.978286
1.6258,0.301226
1.73217,0.902945
1.32194,1.34139
0.373342,0.614436
1.34293,0.989312
0.730072,0.964712
-0.237759,1.83523
0.336897,1.40618
2.32187,1.25217
1.56078,0.26412
1.4001,0.379531
1.98915,1.73168
1.80813,0.534584
1.48818,0.458251
0.0932645,1.39792
1.02487,0.380087
2.24252,1.66519
-4.40347,2.92548
0.587469,0.858044
0.303353,1.42189
1.18671,0.660029
1.24696,0.477359
2.55273,0.658545
1.51422,0.925466
1.09037,0.232012
0.572881,0.685482
1.39687,0.53314
2.24913,1.28082
1.82988,2.06601
1.05223,1.31681
5.69163,2.93924
-0.0819934,1.11507
0.864432,0.650881
-0.066629,1.28153
-0.682494,1.18662
1.15012,1.81873
1.41887,0.131484
1.25481,0.311797
1.36181,0.163537
2.44166,0.976285
1.72802,0.318917
1.1708,0.610647
1.07177,1.77431
2.28736,0.936597
3.31904,1.31635
0.58899,1.98663
3.3676,1.30459
2.24192,0.499935
1.45809,0.384539
-0.0721695,1.41148
1.89265,1.2413
1.28951,0.257828
1.95688,1.31559
0.626609,0.728111
1.25959,0.647951
1.25286,0.543181
1.84071,1.28764
1.31427,0.201614
3.95556,1.26743
0.62473,1.28568
1.0375,0.400456
-0.171306,1.08781
0.968897,1.24459
0.463406,0.698731
1.98459,1.38987
1.91528,0.402081
1.02291,0.523327
2.99498,1.10479
0.409464,0.623015
-0.425143,2.42159
1.81391,1.73259
2.12565,0.454745
0.914553,1.23503
2.37828,1.23479
-0.0374893,1.2206
0.764027,1.80232
2.15296,0.559212
1.34219,0.368097
1.40937,0.106363
1.15439,0.234901
1.70656,0.569821
0.854463,1.80392
1.63803,0.186192
1.35798,0.14057
-0.190679,0.965697
1.49893,0.28739
-0.262674,1.4334
1.8554,0.339628
0.883862,1.11178
1.0421,0.94989
1.64371,0.346192
1.51098,0.276786
2.09891,1.57628
0.899308,2.18321
1.46183,0.586581
1.42222,0.16296
0.630768,0.692109
1.89129,0.301677
-0.367639,2.04635
2.1503,0.647954
1.37441,0.307307
2.96627,1.94215
0.535603,1.40804
1.67033,0.299358
2.0474,1.09692
1.81424,0.580036
0.681921,1.1453
0.857297,0.25944
0.691525,0.381266
1.44099,0.421042
1.18187,0.247769
1.1669,0.161196
2.27718,1.02645
0.766483,0.582185
0.981204,1.28172
1.51311,0.214145
1.41604,0.268512
1.51787,0.604177
1.88846,0.443937
1.60036,1.82424
1.34151,0.268384
3.42423,1.58067
1.22258,0.226323
0.658577,0.701926
0.474891,1.21636
1.04134,0.95085
1.79957,0.371049
1.3819,0.10537
1.3819,0.10537
1.33845,0.140856
0.901553,0.326512
1.46665,0.165407
1.47151,0.164255
1.4316,0.12938
1.61957,0.614916
-0.591845,1.43833
1.40893,0.311987
-0.363368,0.883871
0.43827,1.78291
1.00652,0.348005
-0.352471,0.895697
0.526409,1.36582
1.35571,0.154904
1.40068,0.155839
1.52726,0.174447
0.936327,0.323726
1.14318,2.32946
1.01723,0.485313
1.43673,1.84835
1.67651,0.285307
1.64639,0.441642
1.86446,0.71167
1.31048,0.478698
1.72077,0.40627
1.13269,1.20178
4.38963,1.65601
2.76595,1.51873
0.557634,1.02019
1.2253,0.777182
0.535228,0.695529
1.19636,1.01612
1.55061,0.344457
1.87559,1.36925
3.15905,1.51807
-1.08882,1.91101
1.60756,1.74947
0.943412,0.767858
1.33493,0.294154
